SequenceName	ClusterNumber
08-00577	1
08-00553	1
08-00538	1
08-00523	1
08-00522	1
08-00467	1
08-00460	1
08-00458	1
08-00459	1
08-00452	1
08-00453	1
08-00441	1
08-00402	1
08-00380	1
08-00381	1
08-00377	1
08-00379	1
08-00374	1
08-00378	1
08-00370	1
08-00356	1
08-00341	1
08-00343	1
08-00366	1
08-00342	1
08-00339	1
08-00351	1
08-00331	1
08-00329	1
08-00316	1
08-00332	1
08-00340	1
08-00328	1
08-00327	1
08-00330	1
08-00344	1
08-00303	1
08-00304	1
08-00337	1
08-00279	1
08-00319	1
08-00323	1
08-00322	1
08-00311	1
08-00294	1
08-00300	1
08-00272	1
08-00276	1
08-00362	1
08-00295	1
08-00282	1
08-00278	1
08-00299	1
08-00281	1
08-00271	1
08-00250	1
08-00259	1
08-00254	1
08-00277	1
08-00252	1
08-00258	1
08-00263	1
08-00255	1
08-00257	1
08-00227	1
08-00237	1
08-00235	1
08-00220	1
08-00221	1
08-00216	1
08-00211	1
08-00203	1
08-00210	1
08-00202	1
08-00209	1
08-00201	1
08-00207	1
08-00198	1
08-00199	1
08-00193	1
08-00196	1
08-00204	1
08-00195	1
08-00208	1
08-00200	1
08-00192	1
08-00188	1
08-00190	1
08-00189	1
08-00183	1
08-00179	1
08-00182	1
08-00176	1
08-00181	1
08-00174	1
08-00171	1
08-00173	1
08-00166	1
08-00165	1
08-00163	1
08-00168	1
08-00169	1
08-00167	1
08-00162	1
08-00158	1
08-00157	1
08-00155	1
08-00140	1
08-00138	1
08-00144	1
08-00139	1
08-00137	1
08-00133	1
08-00136	1
08-00125	1
08-00126	1
08-00124	1
08-00116	1
08-00117	1
08-00107	1
08-00121	1
08-00120	1
08-00098	1
08-00089	1
08-00083	1
08-00079	1
08-00077	1
08-00062	1
08-00061	1
08-00056	1
08-00049	1
08-00050	1
08-00051	1
08-00030	1
08-00020	1
08-00027	1
08-00026	1
08-00021	1
08-00029	1
07-00640	1
07-00639	1
07-00568	1
07-00391	1
07-00366	1
07-00361	1
07-00197	1
06-00454	1
08-00594	1
08-00517	1
08-00275	1
06-00524	1
02-00711	1
13-00182	1
13-00181	1
13-00151	1
13-00123	1
13-00100	1
12-00383	1
12-00381	1
12-00200	1
12-00201	1
12-00190	1
12-00189	1
12-00192	1
12-00184	1
12-00144	1
12-00132	1
12-00124	1
12-00127	1
12-00125	1
12-00126	1
12-00115	1
12-00101	1
12-00099	1
12-00098	1
12-00079	1
11-00819	1
11-00774	1
11-00715	1
11-00704	1
11-00654	1
11-00664	1
11-00665	1
11-00634	1
11-00630	1
11-00647	1
11-00593	1
11-00613	1
11-00646	1
11-00580	1
11-00583	1
11-00585	1
11-00582	1
11-00584	1
11-00551	1
11-00552	1
11-00549	1
11-00542	1
11-00548	1
11-00504	1
11-00510	1
11-00512	1
11-00511	1
11-00494	1
11-00496	1
11-00484	1
11-00499	1
11-00498	1
11-00531	1
11-00480	1
11-00479	1
11-00462	1
11-00454	1
11-00442	1
11-00450	1
11-00440	1
11-00432	1
11-00434	1
11-00422	1
11-00414	1
11-00412	1
11-00418	1
11-00419	1
11-00411	1
11-00413	1
11-00416	1
11-00421	1
11-00396	1
11-00398	1
11-00363	1
11-00362	1
11-00355	1
11-00352	1
11-00346	1
11-00351	1
11-00335	1
11-00333	1
11-00334	1
11-00404	1
11-00327	1
11-00324	1
11-00316	1
11-00305	1
11-00317	1
11-00299	1
11-00294	1
11-00303	1
11-00288	1
11-00287	1
11-00277	1
11-00276	1
11-00275	1
11-00279	1
11-00271	1
11-00274	1
11-00269	1
11-00267	1
11-00268	1
11-00240	1
11-00244	1
11-00239	1
11-00241	1
11-00248	1
11-00255	1
11-00238	1
11-00254	1
11-00232	1
11-00228	1
11-00231	1
11-00222	1
11-00210	1
11-00206	1
11-00224	1
11-00193	1
11-00187	1
11-00182	1
11-00181	1
11-00183	1
11-00196	1
11-00195	1
11-00152	1
11-00151	1
11-00167	1
11-00168	1
11-00166	1
11-00140	1
11-00126	1
11-00109	1
11-00139	1
11-00138	1
11-00112	1
11-00086	1
11-00099	1
11-00165	1
11-00077	1
11-00069	1
11-00070	1
11-00094	1
11-00164	1
11-00044	1
11-00093	1
11-00043	1
11-00092	1
11-00091	1
11-00090	1
11-00088	1
11-00089	1
11-00019	1
11-00020	1
10-00430	1
10-00428	1
10-00425	1
10-00423	1
10-00424	1
10-00413	1
10-00389	1
10-00385	1
10-00386	1
10-00377	1
10-00380	1
10-00381	1
10-00379	1
10-00368	1
10-00366	1
10-00354	1
10-00349	1
10-00346	1
10-00345	1
10-00258	1
10-00250	1
10-00244	1
10-00225	1
10-00212	1
10-00208	1
10-00211	1
10-00197	1
10-00195	1
10-00196	1
10-00192	1
10-00180	1
10-00174	1
10-00163	1
10-00146	1
10-00142	1
10-00178	1
10-00129	1
09-00296	1
09-00295	1
09-00294	1
09-00292	1
09-00300	1
09-00299	1
09-00265	1
09-00262	1
09-00263	1
09-00275	1
09-00255	1
09-00257	1
09-00256	1
09-00249	1
09-00250	1
09-00246	1
12-00133	1
11-00497	1
11-00656	1
11-00659	1
11-00650	1
11-00622	1
11-00667	1
11-00570	1
11-00572	1
11-00569	1
11-00571	1
11-00521	1
11-00520	1
11-00518	1
11-00501	1
11-00489	1
11-00487	1
11-00491	1
11-00495	1
11-00488	1
11-00476	1
11-00464	1
11-00486	1
11-00459	1
11-00467	1
11-00473	1
11-00472	1
11-00474	1
11-00466	1
11-00445	1
11-00444	1
11-00443	1
11-00437	1
11-00438	1
11-00383	1
11-00738	1
11-00722	1
11-00652	1
11-00653	1
11-00615	1
11-00588	1
11-00453	1
11-00325	1
11-00242	1
11-00749	1
11-00427	1
11-00428	1
11-00426	1
11-00425	1
11-00364	1
11-00349	1
11-00336	1
12-00179	1
12-00146	1
12-00138	1
12-00141	1
12-00123	1
12-00196	1
11-00558	1
11-00555	1
11-00556	1
11-00557	1
11-00559	1
11-00371	1
11-00331	1
11-00329	1
11-00330	1
11-00319	1
10-00274	1
10-00273	1
11-00458	1
12-00253	1
11-00403	1
11-00392	1
09-00367	1
11-00745	1
11-00747	1
11-00662	1
11-00655	1
11-00628	1
11-00620	1
11-00599	1
11-00600	1
11-00603	1
11-00648	1
11-00577	1
11-00560	1
11-00541	1
11-00544	1
11-00509	1
11-00505	1
11-00424	1
11-00386	1
11-00347	1
11-00318	1
11-00281	1
11-00270	1
11-00236	1
11-00202	1
11-00199	1
11-00200	1
11-00194	1
11-00169	1
11-00170	1
11-00146	1
11-00116	1
11-00132	1
11-00114	1
11-00085	1
11-00078	1
11-00072	1
11-00075	1
11-00074	1
11-00045	1
11-00040	1
11-00018	1
11-00016	1
11-00013	1
11-00014	1
11-00011	1
11-00007	1
10-00684	1
10-00676	1
10-00673	1
10-00655	1
10-00591	1
10-00575	1
10-00587	1
10-00572	1
10-00559	1
10-00551	1
10-00550	1
10-00545	1
10-00499	1
10-00284	1
09-00356	1
09-00314	1
09-00313	1
09-00310	1
09-00306	1
09-00305	1
09-00328	1
09-00327	1
09-00261	1
09-00260	1
09-00259	1
09-00247	1
09-00220	1
09-00215	1
09-00214	1
09-00216	1
09-00158	1
09-00146	1
09-00143	1
09-00144	1
09-00118	1
09-00110	1
09-00109	1
09-00086	1
09-00074	1
09-00060	1
09-00052	1
09-00055	1
09-00058	1
09-00057	1
08-01010	1
08-00521	1
08-00510	1
08-00462	1
08-00415	1
08-00226	1
07-00681	1
07-00678	1
07-00566	1
07-00577	1
11-00717	1
11-00721	1
11-00455	1
10-00395	1
10-00686	1
10-00685	1
10-00680	1
10-00664	1
10-00665	1
10-00661	1
10-00654	1
10-00653	1
10-00570	1
10-00565	1
10-00546	1
10-00336	1
10-00326	1
10-00318	1
10-00309	1
10-00305	1
10-00299	1
10-00285	1
10-00288	1
10-00280	1
10-00276	1
10-00277	1
10-00271	1
10-00265	1
10-00257	1
10-00262	1
10-00248	1
10-00254	1
10-00261	1
10-00251	1
10-00255	1
10-00249	1
10-00252	1
10-00236	1
10-00228	1
10-00214	1
10-00198	1
10-00156	1
10-00162	1
10-00103	1
10-00049	1
10-00039	1
09-00425	1
09-00428	1
09-00426	1
09-00424	1
09-00343	1
09-00345	1
09-00287	1
09-00279	1
09-00280	1
09-00282	1
09-00284	1
09-00286	1
09-00186	1
09-00188	1
09-00185	1
09-00180	1
09-00182	1
09-00189	1
09-00184	1
09-00183	1
09-00173	1
09-00177	1
09-00150	1
09-00153	1
09-00133	1
09-00176	1
09-00137	1
09-00138	1
09-00132	1
09-00129	1
09-00065	1
09-00068	1
09-00066	1
09-00063	1
09-00067	1
09-00046	1
09-00030	1
09-00019	1
09-00128	1
08-00187	1
10-00662	1
10-00359	1
10-00329	1
10-00327	1
10-00303	1
10-00247	1
10-00154	1
10-00145	1
10-00099	1
10-00042	1
09-00427	1
11-00649	1
10-00209	1
10-00216	1
10-00188	1
10-00189	1
10-00164	1
10-00169	1
10-00161	1
10-00153	1
10-00143	1
10-00133	1
10-00123	1
10-00110	1
10-00130	1
09-00363	1
09-00429	1
09-00290	1
09-00254	1
09-00283	1
09-00289	1
09-00251	1
07-00739	1
07-00741	1
07-00698	1
07-00699	1
07-00695	1
07-00734	1
08-00646	1
08-00591	1
06-00156	1
06-00203	1
06-00059	1
06-00583	1
06-00211	1
06-00193	1
06-00630	1
06-00595	1
06-00572	1
06-00558	1
06-00505	1
06-00496	1
06-00494	1
06-00497	1
06-00468	1
06-00478	1
06-00467	1
06-00462	1
06-00437	1
06-00419	1
06-00401	1
06-00400	1
06-00392	1
06-00367	1
06-00445	1
08-00177	1
08-00161	1
10-00087	1
05-00424	1
05-00539	1
05-00385	1
05-00371	1
05-00350	1
05-00351	1
05-00291	1
05-00277	1
05-00273	1
05-00275	1
05-00272	1
05-00271	1
05-00257	1
05-00258	1
05-00253	1
05-00252	1
05-00248	1
05-00246	1
05-00204	1
05-00155	1
05-00135	1
05-00136	1
05-00061	1
02-00252	1
08-00753	1
08-00748	1
09-00178	1
08-00746	1
08-00745	1
12-00001	1
13-00779	1
13-00780	1
13-00778	1
14-00279	1
06-00625	1
06-00631	1
06-00616	1
06-00598	1
06-00597	1
06-00601	1
06-00623	1
06-00575	1
06-00567	1
06-00549	1
06-00540	1
06-00514	1
06-00517	1
06-00515	1
06-00498	1
06-00507	1
06-00513	1
06-00499	1
06-00503	1
06-00502	1
06-00472	1
06-00481	1
06-00486	1
06-00484	1
06-00485	1
06-00512	1
06-00471	1
06-00470	1
06-00457	1
06-00459	1
06-00446	1
06-00438	1
06-00435	1
06-00440	1
06-00418	1
06-00443	1
06-00414	1
06-00402	1
06-00405	1
06-00390	1
06-00395	1
06-00389	1
06-00394	1
06-00393	1
06-00388	1
06-00383	1
06-00381	1
06-00387	1
06-00373	1
06-00372	1
06-00365	1
06-00364	1
06-00363	1
06-00356	1
06-00352	1
06-00296	1
06-00346	1
06-00360	1
06-00345	1
06-00347	1
06-00359	1
06-00358	1
06-00300	1
06-00344	1
06-00350	1
06-00290	1
06-00292	1
06-00349	1
06-00294	1
06-00291	1
06-00298	1
06-00297	1
06-00285	1
06-00281	1
06-00301	1
06-00283	1
06-00277	1
06-00278	1
06-00261	1
06-00280	1
06-00269	1
06-00253	1
06-00266	1
06-00267	1
06-00256	1
06-00257	1
06-00247	1
06-00246	1
06-00248	1
06-00264	1
06-00265	1
06-00262	1
06-00242	1
06-00250	1
06-00239	1
06-00252	1
06-00251	1
06-00234	1
06-00238	1
06-00241	1
06-00240	1
06-00229	1
06-00231	1
06-00225	1
06-00222	1
06-00210	1
06-00227	1
06-00223	1
06-00206	1
06-00201	1
06-00202	1
06-00200	1
06-00162	1
06-00164	1
06-00163	1
06-00160	1
06-00173	1
06-00185	1
06-00149	1
06-00148	1
06-00146	1
06-00151	1
06-00152	1
06-00147	1
06-00154	1
06-00142	1
06-00145	1
06-00143	1
06-00139	1
06-00141	1
06-00127	1
06-00130	1
06-00051	1
06-00254	1
06-00263	1
06-00287	1
06-00299	1
06-00205	1
06-00199	1
06-00230	1
06-00351	1
06-00275	1
06-00379	1
06-00219	1
06-00226	1
06-00224	1
06-00511	1
06-00460	1
06-00197	1
06-00361	1
06-00568	1
06-00153	1
06-00541	1
06-00456	1
05-00473	1
05-00469	1
05-00467	1
05-00464	1
05-00465	1
05-00374	1
05-00355	1
05-00353	1
05-00322	1
05-00321	1
05-00288	1
05-00287	1
05-00266	1
05-00265	1
05-00255	1
04-00132	1
06-00377	1
06-00376	1
01-01771	1
01-02449	1
01-00321	1
05-00239	1
00-05243	1
00-05261	1
00-05235	1
00-05203	1
00-04956	1
00-02769	1
01-01227	1
00-04913	1
00-04957	1
03-03738	1
01-00400	1
01-00653	1
01-00394	1
01-00215	1
00-05622	1
01-00111	1
01-00025	1
01-02454	1
01-02451	1
01-02192	1
01-01964	1
15-01352	2
15-01353	2
16-00643	2
16-00616	2
14-00051	2
16-00012	2
09-00253	2
11-00282	2
09-00154	2
11-00417	2
11-00410	2
11-00415	2
11-00250	2
11-00251	2
11-00211	2
11-00201	2
11-00106	2
10-00500	2
00-05239	3
00-05252	3
00-05238	3
00-05226	3
00-04961	3
00-04959	3
00-04946	3
00-04938	3
00-04933	3
00-04928	3
00-04932	3
00-04929	3
00-04914	3
00-04919	3
00-04917	3
00-02824	3
00-02816	3
00-02804	3
00-02792	3
00-02773	3
00-02757	3
00-02699	3
00-00061	3
00-00043	3
00-05213	3
00-05039	3
00-05198	3
00-04948	3
00-04936	3
00-00049	3
00-02826	3
03-03660	3
03-03644	3
03-03643	3
03-03627	3
03-00380	3
03-00255	3
03-00257	3
03-00251	3
03-00243	3
03-00242	3
03-00241	3
03-00234	3
03-00212	3
03-00203	3
03-00096	3
03-00186	3
03-00187	3
03-00178	3
03-00182	3
03-00183	3
03-00181	3
03-00177	3
03-00179	3
03-00176	3
03-00188	3
03-00173	3
02-02218	3
02-02212	3
02-02200	3
02-02019	3
19-01352	3
20-00034	4
20-00033	4
20-00121	4
20-00079	4
20-00032	4
19-00986	4
19-00967	4
19-00846	4
19-00834	4
19-00833	4
19-00819	4
19-00306	4
19-00150	4
19-00312	4
19-00106	4
18-00899	4
18-00395	4
18-00378	4
18-00372	4
18-00373	4
18-00312	4
18-00287	4
18-00183	4
18-00168	4
18-00124	4
18-00117	4
18-00118	4
18-00119	4
18-00097	4
18-00093	4
18-00090	4
18-00063	4
18-00038	4
18-00030	4
18-00031	4
18-00015	4
18-00003	4
18-00001	4
17-01302	4
18-00004	4
17-01277	4
17-01273	4
17-01272	4
17-01079	4
17-01041	4
17-01038	4
17-01032	4
17-01031	4
17-01024	4
17-01021	4
17-00992	4
17-00986	4
17-00987	4
17-00988	4
17-01000	4
17-00981	4
17-00999	4
17-00962	4
17-00963	4
17-00969	4
17-00961	4
17-00960	4
17-00967	4
17-00942	4
17-00951	4
17-00944	4
17-00937	4
17-00966	4
17-00965	4
17-00933	4
17-00938	4
17-00934	4
17-00931	4
17-00929	4
17-00928	4
17-00922	4
17-00913	4
17-00912	4
17-00909	4
17-00902	4
17-00830	4
17-00812	4
17-00770	4
17-00841	4
17-00742	4
17-00727	4
17-00710	4
17-00720	4
17-00716	4
17-00717	4
17-00737	4
17-00730	4
17-00700	4
17-00719	4
17-00688	4
17-00690	4
17-00698	4
17-00686	4
17-00671	4
17-00675	4
17-00496	4
17-00665	4
17-00662	4
17-00658	4
17-00650	4
17-00655	4
17-00612	4
17-00631	4
17-00618	4
17-00632	4
17-00585	4
17-00626	4
17-00602	4
17-00555	4
17-00544	4
17-00578	4
17-00538	4
17-00546	4
17-00547	4
17-00522	4
17-00513	4
17-00523	4
17-00515	4
17-00554	4
17-00512	4
17-00497	4
17-00508	4
17-00659	4
17-00489	4
17-00475	4
17-00481	4
17-00466	4
17-00487	4
17-00448	4
17-00403	4
17-00404	4
17-00375	4
17-00490	4
17-00374	4
17-00364	4
17-00365	4
17-00337	4
17-00284	4
17-00362	4
17-00368	4
17-00288	4
17-00287	4
17-00281	4
17-00276	4
17-00297	4
17-00257	4
17-00256	4
17-00263	4
17-00231	4
17-00222	4
17-00260	4
17-00219	4
17-00165	4
17-00333	4
17-00367	4
17-00129	4
17-00160	4
17-00108	4
17-00150	4
17-00067	4
17-00042	4
16-00775	4
18-00298	4
18-00265	4
18-00296	4
18-00005	4
17-01216	4
17-01217	4
17-00733	4
17-00360	4
17-00344	4
19-00453	4
19-00389	4
19-00278	4
19-00263	4
19-00265	4
19-00266	4
19-00218	4
18-00664	4
19-00836	4
19-00825	4
19-00722	4
19-00690	4
19-00675	4
18-00482	4
18-00764	4
18-00462	4
18-00396	4
18-00401	4
18-00402	4
18-00349	4
18-00314	4
18-00266	4
18-00235	4
18-00221	4
18-00223	4
19-00590	4
19-00592	4
19-01006	4
19-00994	4
19-00585	4
18-00965	4
18-00654	4
17-01267	4
16-00796	4
16-00795	4
16-00792	4
16-00787	4
16-00786	4
16-00793	4
16-00774	4
16-00764	4
16-00757	4
16-00758	4
16-00707	4
16-00701	4
16-00714	4
16-00685	4
16-00648	4
17-00131	4
17-00040	4
17-00022	4
17-00020	4
16-00809	4
16-00860	4
16-00851	4
16-00815	4
16-00814	4
17-00310	4
17-00309	4
17-00203	4
17-00192	4
17-00128	4
17-00151	4
17-00149	4
17-00090	4
17-00078	4
17-00089	4
17-00059	4
17-00060	4
17-00041	4
17-00079	4
17-00052	4
17-00051	4
17-00050	4
17-00416	4
17-00330	4
17-00334	4
17-00295	4
18-00236	4
18-00255	4
18-00230	4
18-00226	4
18-00201	4
18-00173	4
18-00170	4
18-00151	4
18-00147	4
18-00152	4
18-00166	4
18-00149	4
18-00143	4
17-00271	4
17-00278	4
17-00274	4
17-00277	4
17-00336	4
18-00292	4
18-00286	4
17-00104	4
17-00046	4
19-00601	4
19-00578	4
19-00487	4
19-00355	4
16-00348	4
16-00462	4
16-00322	4
16-00318	4
16-00298	4
16-00301	4
16-00310	4
16-00299	4
16-00288	4
16-00287	4
16-00285	4
16-00284	4
16-00279	4
16-00265	4
16-00261	4
16-00252	4
16-00253	4
16-00254	4
16-00244	4
16-00241	4
16-00239	4
16-00237	4
16-00240	4
16-00235	4
16-00229	4
16-00219	4
16-00198	4
16-00211	4
16-00215	4
16-00197	4
16-00154	4
16-00151	4
16-00221	4
16-00126	4
15-01053	4
15-00956	4
14-00083	4
14-00054	4
14-00053	4
14-00025	4
24-01058	4
24-00933	4
24-00917	4
24-00867	4
24-00854	4
24-00407	4
24-00369	4
24-00233	4
23-00802	4
23-00577	4
23-00571	4
23-00569	4
23-00550	4
23-00551	4
23-00549	4
23-00548	4
23-00475	4
23-00474	4
22-00085	4
22-00081	4
22-00052	4
21-00374	4
21-00372	4
21-00373	4
23-00291	4
22-00073	4
24-00795	4
23-00184	4
18-00040	4
11-00756	4
11-00742	4
11-00718	4
11-00694	4
11-00684	4
11-00297	4
16-00302	4
10-00325	4
10-00310	4
24-01002	4
24-00243	4
19-01319	4
15-01284	4
15-01283	4
15-01297	4
15-01303	4
15-01282	4
15-01275	4
15-01266	4
15-01265	4
15-01255	4
15-01251	4
15-01217	4
15-01209	4
13-00848	4
13-00876	4
13-00819	4
15-01381	4
16-00213	4
15-01321	4
15-01422	4
18-00288	4
18-00344	4
19-01010	4
18-00379	4
18-00156	4
18-00259	4
15-01430	4
15-01429	4
14-00277	4
14-00275	4
14-00241	4
14-00210	4
14-00163	4
14-00047	4
14-00099	4
14-00043	4
19-00320	4
19-00653	4
19-00319	4
19-00318	4
19-00342	4
19-00317	4
19-00056	4
19-00041	4
10-00088	4
10-00105	4
10-00084	4
11-00627	4
10-00328	4
19-00076	4
19-00163	4
19-01000	4
21-00545	4
21-00544	4
10-00557	4
10-00598	4
10-00534	4
11-00006	4
10-00294	4
10-00295	4
10-00266	4
10-00259	4
10-00107	4
10-00093	4
12-00315	4
10-00134	4
19-00874	4
14-00370	4
14-00348	4
14-00336	4
14-00221	4
14-00215	4
14-00211	4
14-00212	4
14-00169	4
14-00361	4
14-00354	4
16-00572	4
15-01423	4
23-00231	4
17-00366	4
17-00221	4
18-00159	4
24-00157	4
11-00840	4
14-00573	4
14-00572	4
14-00616	4
14-00584	4
14-00562	4
14-00561	4
14-00575	4
14-00543	4
23-00796	4
12-00241	4
06-00057	4
06-00058	4
07-00450	4
06-00054	4
06-00050	4
06-00036	4
06-00048	4
06-00025	4
12-00245	4
05-01027	4
