SequenceName	ClusterNumber
24-00443	-1
24-01060	-1
18-00604	-1
18-00611	-1
18-00625	-1
13-00189	314
13-00198	314
14-00883	315
14-00873	315
14-00874	316
14-00876	316
14-00880	317
14-00884	317
17-00489	-1
06-00280	318
06-00269	318
10-00276	-1
10-00284	-1
11-00092	319
11-00091	319
08-00173	-1
01-00813	-1
24-00394	-1
24-00472	-1
24-01091	-1
18-00617	-1
13-00200	320
13-00199	320
14-00879	-1
17-00659	-1
06-00261	-1
10-00280	-1
10-00499	-1
11-00043	-1
08-00174	321
08-00171	321
01-00873	-1
24-00393	-1
24-00473	-1
24-01093	-1
18-00637	-1
13-00208	322
13-00202	322
14-00881	323
14-00878	323
17-00508	-1
06-00278	-1
10-00288	-1
10-00545	-1
11-00044	324
11-00093	324
01-00849	-1
24-00418	-1
24-00540	-1
24-01089	-1
13-00211	-1
17-00497	-1
06-00277	-1
10-00285	-1
10-00550	-1
11-00164	-1
08-00176	325
08-00181	325
08-00179	326
08-00182	326
08-00183	-1
01-00850	-1
24-00435	-1
24-00530	-1
24-01082	-1
18-00638	-1
18-00642	-1
18-00668	-1
13-00215	327
13-00217	327
14-00888	328
14-00886	328
15-00010	329
15-00007	329
15-00017	-1
17-00554	330
17-00512	330
06-00283	-1
10-00299	-1
10-00551	-1
11-00094	-1
01-00872	331
01-00900	331
24-00445	-1
24-00516	-1
24-01098	-1
18-00666	-1
13-00212	-1
15-00009	-1
17-00515	-1
10-00305	-1
10-00559	-1
11-00069	332
11-00070	332
08-00190	333
08-00189	333
08-00192	334
08-00188	334
08-00200	-1
01-00901	-1
24-00441	-1
24-00528	-1
24-01117	-1
18-00678	-1
13-00214	335
13-00209	335
15-00012	-1
17-00513	336
17-00523	336
06-00281	337
06-00301	337
06-00297	338
06-00285	338
06-00298	-1
10-00309	-1
10-00572	-1
11-00165	339
11-00077	339
01-00875	-1
24-00520	-1
24-00525	-1
24-01151	-1
18-00717	-1
13-00213	-1
14-00887	-1
17-00522	-1
06-00291	-1
10-00318	-1
10-00575	340
10-00587	340
11-00099	-1
08-00195	341
08-00208	341
08-00196	342
08-00204	342
08-00193	-1
01-00905	-1
24-00567	-1
24-00643	-1
24-01114	-1
18-00731	-1
13-00223	-1
15-00013	343
15-00018	343
17-00546	344
17-00547	344
10-00336	345
10-00326	345
10-00591	-1
11-00086	-1
08-00198	346
08-00199	346
01-00904	347
01-00903	347
24-00581	-1
24-00642	-1
24-01116	-1
15-00046	348
15-00021	348
17-00538	-1
06-00349	349
06-00294	349
06-00290	350
06-00292	350
06-00344	351
06-00350	351
10-00546	-1
10-00686	352
10-00685	352
10-00680	352
10-00664	352
10-00665	352
10-00661	352
10-00654	352
10-00653	352
10-00570	352
10-00565	352
10-00655	-1
11-00112	-1
01-00940	353
01-00939	353
24-00633	-1
24-00656	-1
24-01113	-1
18-00768	-1
18-00762	-1
18-00862	-1
13-00222	-1
13-00226	-1
13-00230	354
13-00228	354
15-00006	-1
17-00544	355
17-00578	355
06-00300	-1
10-00676	356
10-00673	356
11-00139	357
11-00138	357
08-00201	358
08-00207	358
08-00202	359
08-00209	359
08-00203	360
08-00210	360
01-01055	-1
24-00614	-1
24-00722	-1
24-01150	-1
18-00914	-1
15-00030	-1
17-00602	361
17-00555	361
06-00358	-1
10-00684	-1
11-00109	-1
08-00211	-1
01-01061	-1
24-00657	-1
24-00731	-1
24-01112	-1
18-00943	-1
13-00259	362
13-00251	362
13-00247	363
13-00250	363
13-00249	-1
15-00025	-1
17-00585	364
17-00626	364
11-00007	-1
11-00126	-1
08-00216	-1
01-01065	-1
24-00706	-1
24-00735	-1
24-01124	-1
18-00957	-1
15-00170	-1
17-00632	-1
06-00347	365
06-00359	365
06-00360	366
06-00345	366
06-00296	367
06-00346	367
11-00011	-1
11-00166	368
11-00140	368
08-00221	-1
01-01169	369
01-01162	369
24-00796	-1
24-00786	-1
24-01104	-1
18-00986	-1
13-00263	370
13-00258	370
13-00248	371
13-00262	371
15-00044	-1
17-00631	372
17-00618	372
06-00352	-1
11-00013	373
11-00014	373
11-00168	-1
08-00235	374
08-00220	374
01-01171	-1
24-00698	-1
24-00760	-1
24-01120	-1
13-00260	-1
13-00257	-1
13-00301	-1
17-00612	-1
06-00356	-1
11-00018	375
11-00016	375
11-00167	-1
08-00237	-1
01-01256	-1
24-00695	-1
24-00807	-1
24-01110	-1
18-00994	-1
18-00993	-1
19-00012	-1
13-00305	376
13-00307	376
15-00040	377
15-00037	377
15-00043	378
15-00059	378
15-00033	379
15-00057	379
17-00655	-1
06-00363	-1
11-00040	-1
11-00152	380
11-00151	380
08-00227	-1
01-01506	-1
24-00700	-1
24-00812	-1
24-01111	-1
19-00010	-1
13-00306	381
13-00302	381
15-00050	-1
17-00650	-1
06-00364	-1
11-00045	-1
11-00195	-1
08-00257	-1
01-01546	-1
24-00701	-1
24-00929	-1
24-00930	382
24-00928	382
24-01119	-1
19-00025	-1
13-00304	-1
15-00049	-1
17-00658	-1
06-00365	-1
11-00074	-1
11-00196	-1
01-01548	-1
24-00688	-1
24-01118	-1
17-00662	-1
06-00372	-1
11-00072	383
11-00075	383
11-00181	384
11-00183	384
08-00263	385
08-00255	385
08-00252	386
08-00258	386
08-00254	387
08-00277	387
01-01638	388
01-01641	388
24-00742	-1
24-01136	-1
19-00037	-1
19-00108	-1
19-00046	-1
13-00318	-1
13-00297	-1
13-00320	-1
15-00064	389
15-00052	389
15-00055	390
15-00054	390
15-00063	-1
17-00671	391
17-00675	391
17-00496	391
17-00665	391
06-00373	-1
11-00078	-1
11-00182	-1
08-00250	392
08-00259	392
01-01815	-1
24-00740	-1
24-01139	-1
19-00097	-1
13-00315	-1
15-00062	393
15-00065	393
17-00686	-1
06-00381	394
06-00387	394
11-00085	-1
11-00187	-1
08-00271	-1
01-01849	-1
24-00747	-1
24-01135	-1
15-00107	395
15-00073	395
17-00719	396
17-00688	396
17-00690	396
17-00698	396
06-00383	-1
11-00114	-1
11-00193	-1
01-01918	397
01-01917	397
24-00746	-1
24-01140	-1
19-00109	-1
19-00045	-1
13-00329	398
13-00339	398
13-00341	399
13-00332	399
13-00330	-1
15-00081	-1
17-00700	-1
06-00388	-1
11-00116	400
11-00132	400
11-00224	-1
08-00294	401
08-00300	401
01-01921	-1
24-00761	-1
24-01163	-1
19-00060	-1
13-00351	402
13-00338	402
17-00730	-1
06-00393	-1
11-00146	-1
11-00210	403
11-00206	403
08-00299	404
08-00281	404
08-00282	405
08-00278	405
08-00362	406
08-00295	406
08-00272	407
08-00276	407
01-01961	-1
24-00806	-1
24-01133	-1
24-01146	408
24-01149	408
19-00055	409
19-00053	409
19-00050	410
19-00052	410
19-00051	411
19-00064	411
19-00062	412
19-00054	412
19-00068	-1
13-00340	-1
15-00080	413
15-00084	413
15-00075	414
15-00076	414
15-00087	-1
17-00720	415
17-00716	415
17-00717	415
17-00737	415
06-00394	-1
11-00169	416
11-00170	416
11-00222	-1
08-00322	417
08-00311	417
08-00319	418
08-00323	418
08-00337	419
08-00279	419
01-01965	-1
24-00919	-1
19-00091	-1
13-00371	420
13-00342	420
15-00098	421
15-00095	421
17-00710	-1
06-00395	422
06-00389	422
11-00194	-1
11-00228	423
11-00231	423
08-00303	424
08-00304	424
01-02190	-1
24-00885	-1
19-00083	-1
15-00103	-1
17-00727	-1
06-00390	-1
11-00199	425
11-00200	425
11-00232	-1
08-00344	-1
01-02191	-1
24-00875	-1
19-00090	-1
13-00349	426
13-00360	426
13-00372	427
13-00350	427
13-00369	-1
17-00841	428
17-00742	428
06-00405	-1
11-00202	-1
11-00238	429
11-00254	429
01-02693	430
01-02469	430
24-00903	-1
24-00938	431
24-00915	431
19-00092	-1
15-00117	432
15-00118	432
17-00770	-1
06-00402	-1
11-00236	-1
11-00255	-1
01-02518	433
01-02519	433
19-00103	-1
13-00362	434
13-00354	434
13-00355	435
13-00361	435
13-00366	436
13-00373	436
15-00094	437
15-00119	437
15-00097	438
15-00109	438
15-00096	439
15-00110	439
15-00116	440
15-00105	440
17-00812	-1
06-00414	-1
11-00270	-1
08-00327	441
08-00330	441
08-00340	442
08-00328	442
08-00316	443
08-00332	443
08-00331	444
08-00329	444
08-00339	445
08-00351	445
08-00366	446
08-00342	446
08-00341	447
08-00343	447
01-02524	448
01-02529	448
19-00116	-1
13-00365	-1
15-00111	449
15-00141	449
15-00227	450
15-00228	450
17-00830	-1
06-00443	-1
11-00281	-1
11-00241	451
11-00248	451
11-00244	452
11-00239	452
11-00240	-1
08-00356	-1
01-02562	-1
19-00110	-1
13-00379	-1
15-00136	453
15-00139	453
15-00140	454
15-00128	454
15-00137	455
15-00127	455
17-00902	-1
06-00418	-1
11-00318	-1
11-00267	456
11-00268	456
08-00370	-1
01-02563	-1
15-00147	457
15-00153	457
17-00909	-1
06-00440	-1
11-00347	-1
11-00274	458
11-00269	458
08-00378	-1
01-02564	-1
19-00149	-1
19-00148	-1
19-00147	-1
13-00382	459
13-00388	459
13-00381	460
13-00377	460
13-00374	461
13-00432	461
17-00912	-1
06-00435	-1
11-00386	-1
11-00271	-1
08-00374	-1
01-02566	462
01-02606	462
19-00144	-1
13-00418	463
13-00419	463
15-00152	464
15-00160	464
15-00157	465
15-00145	465
15-00151	466
15-00146	466
17-00913	-1
06-00438	-1
11-00424	-1
11-00279	-1
08-00379	-1
01-02627	-1
19-00134	-1
13-00385	467
13-00383	467
15-00155	-1
17-00922	-1
06-00446	-1
11-00505	-1
08-00381	468
08-00377	468
01-02636	469
01-02634	469
13-00389	-1
15-00177	-1
17-00929	470
17-00928	470
06-00459	-1
11-00509	-1
11-00276	471
11-00275	471
11-00287	472
11-00277	472
11-00288	-1
08-00380	-1
01-02639	-1
19-00195	-1
19-00151	-1
19-00172	-1
13-00396	-1
15-00169	473
15-00168	473
17-00931	-1
06-00470	474
06-00457	474
11-00544	-1
11-00745	475
11-00747	475
11-00662	475
11-00655	475
11-00628	475
11-00620	475
11-00599	475
11-00600	475
11-00603	475
11-00648	475
11-00577	475
11-00560	475
11-00541	475
11-00294	476
11-00303	476
08-00402	-1
01-02690	-1
19-00160	-1
15-00174	477
15-00193	477
17-00938	478
17-00934	478
06-00471	-1
11-00299	-1
08-00441	-1
01-02725	479
01-02726	479
19-00212	-1
13-00406	480
13-00405	480
13-00393	481
13-00409	481
13-00391	-1
15-00176	482
15-00182	482
17-00933	-1
06-00512	-1
11-00305	483
11-00317	483
08-00452	484
08-00453	484
01-02731	-1
13-00398	-1
15-00185	-1
17-00966	485
17-00965	485
06-00484	486
06-00485	486
11-00316	-1
08-00459	-1
01-02733	-1
19-00173	-1
19-00168	-1
19-00171	-1
13-00439	-1
15-00183	-1
17-00937	-1
06-00481	487
06-00486	487
11-00324	-1
08-00460	488
08-00458	488
01-02751	-1
19-00315	-1
15-00192	-1
17-00944	-1
06-00472	-1
11-00404	489
11-00327	489
08-00467	-1
02-00002	-1
19-00196	-1
13-00433	490
13-00403	490
13-00438	491
13-00399	491
13-00413	492
13-00414	492
15-00191	493
15-00264	493
17-00942	494
17-00951	494
06-00502	-1
11-00333	495
11-00334	495
08-00522	-1
02-00175	496
02-00174	496
19-00203	-1
13-00412	497
13-00416	497
15-00197	498
15-00199	498
17-00960	499
17-00967	499
06-00503	-1
11-00335	-1
08-00523	-1
09-00072	500
08-00668	500
08-00607	500
08-00583	500
08-00566	500
08-00577	500
08-00553	500
08-00538	500
02-00182	-1
17-00961	-1
06-00499	-1
11-00351	-1
02-00184	-1
19-00243	-1
19-00204	-1
13-00425	501
13-00423	501
13-00424	502
13-00422	502
13-00421	503
13-00453	503
15-00202	504
15-00200	504
17-00969	-1
06-00507	505
06-00513	505
11-00352	506
11-00346	506
02-00192	507
02-00191	507
19-00298	508
19-00228	508
19-00297	509
19-00226	509
13-00429	-1
15-00195	510
15-00198	510
15-00211	511
15-00206	511
15-00203	512
15-00212	512
15-00194	513
15-00224	513
15-00216	514
15-00219	514
17-00962	515
17-00963	515
06-00498	-1
11-00355	-1
02-00245	516
02-00244	516
19-00304	517
19-00303	517
19-00305	518
19-00302	518
19-00219	-1
13-00426	519
13-00437	519
15-00205	-1
17-00999	-1
06-00517	520
06-00515	520
06-00625	521
06-00631	521
06-00616	521
06-00598	521
06-00597	521
06-00601	521
06-00623	521
06-00575	521
06-00567	521
06-00549	521
06-00540	521
06-00514	521
11-00363	522
11-00362	522
02-00243	-1
19-00241	523
19-00223	523
13-00442	524
13-00455	524
17-00981	-1
11-00398	-1
02-00246	-1
19-00245	-1
13-00447	-1
15-00222	525
15-00220	525
15-00217	526
15-00223	526
15-00221	-1
17-01000	-1
11-00396	-1
02-00290	527
02-00248	527
19-00255	528
19-00254	528
13-00454	-1
15-00243	-1
17-00988	-1
02-00293	529
02-00287	529
19-00253	530
19-00307	530
13-00460	-1
17-00986	531
17-00987	531
11-00422	-1
02-00296	532
02-00292	532
19-00281	-1
13-00468	-1
15-00237	-1
17-00992	-1
11-00416	533
11-00421	533
11-00411	534
11-00413	534
11-00418	535
11-00419	535
11-00414	536
11-00412	536
11-00432	537
11-00434	537
02-00301	538
02-00299	538
19-00264	-1
13-00466	539
13-00467	539
15-00245	-1
15-00238	-1
15-00240	-1
15-00283	-1
17-01021	-1
11-00440	-1
02-00300	-1
13-00475	-1
15-00253	540
15-00258	540
15-00284	541
15-00241	541
17-01024	-1
11-00442	542
11-00450	542
02-00346	543
02-00348	543
19-00309	544
19-00288	544
19-00310	545
19-00308	545
19-00286	546
19-00282	546
13-00470	547
13-00479	547
15-00285	548
15-00254	548
15-00255	549
15-00246	549
17-01031	-1
11-00454	-1
02-00357	-1
19-00497	-1
13-00482	-1
15-00267	550
15-00272	550
15-00266	551
15-00259	551
17-01032	-1
11-00479	552
11-00462	552
02-00356	553
02-00359	553
19-00316	554
19-00498	554
13-00491	-1
15-00265	-1
15-00276	-1
15-00274	-1
17-01041	555
17-01038	555
11-00531	556
11-00480	556
02-00403	-1
19-00499	557
19-00500	557
13-00489	558
13-00490	558
17-01079	-1
02-00365	-1
19-00365	559
19-00503	559
13-00551	-1
15-00286	-1
15-00288	-1
15-00619	-1
17-01273	560
17-01272	560
11-00499	561
11-00498	561
11-00496	562
11-00484	562
11-00494	-1
02-00402	-1
19-00793	563
19-00337	563
13-00522	564
13-00521	564
13-00523	564
13-00524	564
17-01277	-1
02-00411	-1
13-00532	-1
15-00297	-1
15-00293	-1
15-00289	-1
17-01302	565
18-00004	565
11-00512	566
11-00511	566
11-00504	567
11-00510	567
11-00548	-1
02-00435	568
02-00433	568
19-00373	569
19-00352	569
19-00353	570
19-00348	570
19-00367	-1
13-00534	-1
18-00001	-1
11-00542	-1
02-00436	-1
19-00361	-1
13-00566	-1
15-00311	571
15-00294	571
15-00323	572
15-00620	572
15-00296	-1
18-00003	-1
11-00549	-1
02-00447	573
02-00446	573
19-00366	574
19-00369	574
13-00567	-1
18-00015	-1
11-00551	575
11-00552	575
02-00484	576
02-00449	576
19-00380	577
19-00411	577
13-00597	-1
15-00319	-1
15-00307	-1
18-00030	578
18-00031	578
02-00442	579
02-00492	579
19-00374	-1
13-00605	-1
15-00621	-1
15-00345	-1
18-00038	-1
11-00582	580
11-00584	580
11-00583	581
11-00585	581
11-00646	582
11-00580	582
02-00445	-1
13-00599	-1
15-00325	-1
15-00326	-1
15-00622	-1
18-00063	-1
11-00613	-1
02-00486	583
02-00490	583
19-00504	584
19-00383	584
19-00382	585
19-00393	585
13-00619	-1
15-00336	-1
18-00090	-1
11-00593	-1
02-00498	-1
19-00401	-1
19-00390	-1
19-00404	-1
13-00616	-1
18-00093	-1
11-00647	-1
19-00461	-1
13-00624	-1
15-00330	586
15-00343	586
15-00334	587
15-00357	587
18-00097	-1
11-00630	-1
02-00496	588
02-00497	588
02-00500	589
02-00533	589
02-00532	590
02-00529	590
19-00506	-1
13-00633	591
13-00634	591
15-00424	-1
15-00344	-1
15-00359	592
15-00624	592
18-00119	-1
11-00634	-1
02-00531	-1
19-00460	-1
13-00645	593
13-00643	593
18-00118	-1
11-00664	594
11-00665	594
02-00576	-1
19-00566	-1
13-00661	-1
15-00625	595
15-00361	595
15-00363	596
15-00364	596
18-00117	-1
11-00654	-1
02-00542	-1
19-00517	597
19-00492	597
13-00667	-1
15-00425	-1
15-00372	-1
15-00400	-1
18-00124	-1
11-00704	-1
02-00538	-1
19-00647	-1
13-00698	-1
15-00395	-1
18-00168	-1
11-00715	-1
02-00586	-1
19-00513	598
19-00648	598
13-00689	-1
18-00183	-1
11-00774	-1
19-00649	-1
13-00683	-1
15-00403	599
15-00432	599
15-00414	600
15-00427	600
15-00393	-1
18-00287	-1
11-00819	-1
02-00581	-1
02-00582	-1
02-00591	-1
19-00650	-1
13-00701	601
13-00700	601
18-00312	-1
12-00079	-1
02-00590	-1
19-00580	602
19-00651	602
13-00696	-1
15-00504	603
15-00412	603
15-00450	604
15-00439	604
18-00372	605
18-00373	605
12-00099	606
12-00098	606
19-00573	-1
13-00708	-1
15-00426	607
15-00465	607
15-00428	608
15-00431	608
15-00499	-1
18-00378	-1
12-00101	-1
02-00588	-1
02-00596	-1
02-00595	-1
19-00656	-1
13-00697	609
13-00704	609
18-00395	-1
12-00115	-1
02-00633	-1
19-00654	-1
13-00711	-1
15-00536	610
15-00460	610
15-00487	611
15-00472	611
15-00497	-1
18-00899	-1
12-00124	612
12-00127	612
12-00125	612
12-00126	612
02-00631	-1
19-00657	-1
13-00721	613
13-00709	613
19-00106	-1
12-00132	-1
19-00604	-1
13-00720	-1
15-00500	-1
15-00496	-1
19-00312	-1
12-00144	-1
02-00638	614
02-00658	614
02-00636	615
02-00637	615
02-00639	616
02-00641	616
19-00609	-1
13-00733	-1
15-00626	617
15-00527	617
15-00531	618
15-00514	618
15-00512	-1
19-00150	-1
12-00184	-1
02-00663	619
02-00659	619
19-00630	-1
13-00743	-1
19-00306	-1
12-00192	-1
02-00667	620
02-00672	620
19-00643	-1
13-00764	621
13-00742	621
15-00530	-1
15-00502	-1
19-00819	-1
12-00190	622
12-00189	622
02-00660	-1
19-00679	-1
13-00744	-1
15-00517	-1
15-00549	-1
15-00513	-1
19-00833	-1
20-00034	623
20-00033	623
20-00121	623
20-00079	623
20-00032	623
19-00986	623
19-00967	623
19-00846	623
19-00834	623
12-00200	624
12-00201	624
02-00668	-1
19-00706	-1
13-00763	-1
12-00381	-1
13-00182	625
13-00181	625
13-00151	625
13-00123	625
13-00100	625
12-00383	625
02-00676	626
02-00679	626
19-00705	-1
13-00772	-1
15-00533	627
15-00627	627
15-00548	628
15-00558	628
15-00546	-1
02-00697	629
02-00682	629
19-00726	-1
13-00808	-1
15-00712	-1
02-00685	630
02-00684	630
19-00766	-1
13-00841	-1
15-00573	-1
02-00683	-1
19-00796	-1
13-00855	-1
02-00703	631
02-00707	631
19-00817	632
19-00813	632
14-00055	-1
15-00649	633
15-00629	633
15-00594	634
15-00561	634
15-00583	-1
02-00700	-1
19-00810	-1
14-00052	-1
19-00839	-1
15-00733	-1
15-00584	-1
15-00611	-1
15-00597	-1
02-00706	-1
02-00705	-1
02-00708	-1
19-00861	-1
16-00046	635
16-00045	635
19-00860	-1
16-00371	636
16-00392	636
15-00589	637
15-00606	637
15-00668	638
15-00613	638
15-00667	-1
02-00715	639
02-00717	639
02-00716	640
02-00709	640
02-00710	-1
19-00936	641
19-00888	641
16-00383	642
16-00382	642
16-00402	642
16-00403	642
02-00713	643
02-00729	643
19-00965	644
19-00966	644
16-00381	-1
15-00643	-1
15-00630	-1
15-00633	-1
19-00969	-1
16-00429	-1
15-00676	-1
02-00733	-1
02-00731	-1
02-00730	-1
19-00980	-1
16-00407	645
16-00409	645
02-00737	-1
19-01011	-1
16-00418	646
16-00421	646
15-00639	-1
15-00646	-1
02-00735	-1
19-01015	647
19-01034	647
16-00420	-1
15-00671	-1
15-00642	-1
02-00751	-1
19-01014	-1
16-00428	-1
15-00650	-1
15-00664	-1
15-00716	-1
02-00752	-1
19-01035	-1
16-00436	-1
02-00755	648
02-00786	648
19-01092	649
19-01056	649
16-00440	-1
15-00652	650
15-00679	650
15-00660	651
15-00729	651
15-00728	-1
19-01093	652
19-01094	652
16-00444	-1
02-00788	-1
02-00791	-1
02-00790	-1
19-01096	-1
16-00478	-1
15-00673	-1
15-00694	-1
19-01095	653
19-01090	653
16-00479	654
16-00481	654
15-00710	-1
15-00682	-1
15-00709	-1
02-00800	-1
02-00796	-1
19-01181	-1
16-00495	-1
02-00797	-1
02-00798	-1
02-00799	-1
19-01229	-1
16-00516	655
16-00517	655
15-00704	-1
15-00718	-1
15-00743	-1
20-00029	-1
16-00508	656
16-00509	656
02-00807	657
02-00808	657
02-00809	658
02-00805	658
02-00812	659
02-00810	659
20-00050	-1
16-00519	660
16-00522	660
15-00734	-1
15-00723	-1
15-00760	-1
02-00804	-1
20-00086	-1
16-00528	-1
02-00816	661
02-00813	661
20-00077	662
20-00087	662
16-00544	-1
15-00721	663
15-00757	663
15-00731	664
15-00751	664
02-00821	-1
20-00088	665
20-00085	665
16-00567	666
16-00566	666
15-00770	667
15-00753	667
15-00772	668
15-00749	668
15-00755	-1
20-00097	669
20-00098	669
16-00574	-1
02-00825	670
02-00826	670
02-00820	671
02-00819	671
02-00824	-1
20-00128	-1
16-00584	-1
15-00737	-1
15-00752	-1
02-00859	672
02-00829	672
20-00119	673
20-00120	673
16-00613	-1
15-00742	-1
15-00739	-1
15-00779	-1
02-00828	674
02-00837	674
20-00148	675
20-00149	675
16-00655	-1
02-00835	676
02-00836	676
20-00150	-1
17-01023	-1
15-00765	-1
15-00768	-1
15-00777	-1
20-00167	-1
20-00221	677
20-00290	677
20-00224	677
20-00209	677
20-00225	677
20-00206	677
20-00207	677
20-00200	677
20-00223	677
20-00193	677
20-00194	677
23-00229	-1
02-00839	678
02-00846	678
02-00838	679
02-00845	679
02-00840	680
02-00841	680
23-00276	-1
15-00782	-1
15-00796	-1
15-00783	-1
02-00843	-1
23-00277	-1
02-00847	-1
23-00303	-1
15-00788	-1
15-00787	-1
23-00392	-1
24-00437	-1
15-00797	-1
15-00800	-1
15-00814	-1
02-00853	681
02-00852	681
02-00851	682
02-00858	682
02-00854	683
02-00855	683
15-00795	684
15-00815	684
02-00857	-1
02-00860	685
02-00861	685
15-00813	686
15-00829	686
15-00812	687
15-00811	687
15-00825	688
15-00917	688
02-00865	689
02-00866	689
15-00837	690
15-00832	690
02-00872	-1
15-00831	-1
02-00934	-1
15-00838	691
15-00848	691
02-00940	-1
15-00854	-1
02-00944	-1
15-00846	-1
02-01044	-1
03-00265	692
03-00266	692
03-03674	693
03-03616	693
03-00351	693
15-00851	694
15-00844	694
15-00852	695
15-00853	695
15-00847	-1
15-00870	-1
15-00886	696
15-00863	696
15-00887	697
15-00875	697
15-00859	698
15-00873	698
15-00884	-1
15-00880	-1
15-00900	-1
15-00944	-1
15-00902	-1
15-00907	-1
15-00914	699
15-00916	699
15-00950	-1
15-00959	-1
15-00928	-1
15-00926	-1
15-00945	-1
15-00964	-1
15-00978	-1
15-00979	700
15-01009	700
15-01020	701
15-01021	701
15-01044	702
15-01043	702
15-01024	703
15-01015	703
15-01025	-1
15-01042	-1
15-01016	-1
15-01033	704
15-01023	704
15-01056	705
15-01047	705
15-01049	706
15-01050	706
15-01052	-1
15-01072	-1
15-01067	-1
15-01085	707
15-01083	707
15-01082	708
15-01081	708
15-01075	709
15-01088	709
15-01091	710
15-01100	710
15-01095	711
15-01106	711
15-01138	-1
15-01146	-1
15-01166	-1
15-01167	-1
15-01178	-1
15-01185	-1
15-01195	-1
15-01200	712
15-01199	712
15-01205	-1
15-01201	-1
15-01420	713
15-01313	713
15-01312	713
15-01302	713
15-01281	713
15-01261	713
15-01259	713
15-01257	713
15-01258	713
15-01212	713
