SequenceName	ClusterNumber
17-00162	45
17-00995	46
17-00983	46
15-01434	46
17-00177	47
17-00269	47
17-00109	47
18-00181	48
18-00086	48
18-00088	48
18-00857	48
16-00112	49
16-00113	49
16-00111	49
16-00120	49
16-00317	49
16-00312	49
18-00069	50
18-00068	50
17-01148	50
16-00564	50
16-00560	50
16-00524	50
16-00510	50
16-00500	50
16-00467	50
16-00393	50
16-00561	50
17-00200	51
17-00335	51
17-00158	51
17-00157	51
17-00094	51
17-00103	51
17-00115	51
17-00092	51
17-00097	51
17-00083	51
17-00053	51
17-00027	51
17-00012	51
17-00010	51
16-00859	51
16-00789	51
16-00759	51
16-00132	51
24-00591	51
23-00302	51
23-00273	51
23-00249	51
24-00908	51
24-01101	51
15-01247	51
15-01207	51
15-01084	51
15-01051	51
14-00698	51
17-00314	51
17-00180	51
16-00850	51
17-00371	52
17-00382	52
17-00355	52
17-00354	52
17-00322	52
17-00332	52
17-00292	52
17-00266	52
17-00267	52
17-00265	52
17-00247	52
17-00254	52
17-00238	52
17-00191	52
17-00216	52
17-00188	52
17-00184	52
17-00187	52
17-00189	52
17-00179	52
17-00155	52
17-00107	52
19-00220	52
19-00222	52
19-00820	52
17-00616	52
17-00581	52
17-00502	52
17-00471	52
17-00449	52
17-00427	52
17-00421	52
17-00411	52
17-00405	52
24-00938	53
24-00915	53
24-00903	53
24-00875	53
24-00885	53
24-00919	53
24-00806	53
24-00761	53
24-00746	53
24-00747	53
24-00740	53
24-00742	53
24-00688	53
24-00701	53
24-00700	53
24-00695	53
24-00698	53
24-00796	53
24-00706	53
24-00657	53
24-00614	53
24-00633	53
24-00581	53
24-00567	53
24-00520	53
24-00441	53
24-00445	53
24-00435	53
24-00418	53
24-00393	53
24-00394	53
24-00341	53
24-00308	53
24-00319	53
24-00321	53
24-00309	53
24-00334	53
24-00333	53
24-00302	53
24-00270	53
24-00244	53
24-00335	53
24-00240	53
24-00215	53
24-00199	53
24-00195	53
24-00200	53
24-00198	53
24-00196	53
24-00207	53
24-00189	53
24-00177	53
24-00220	53
24-00221	53
24-00222	53
24-00159	53
24-00158	53
24-00175	53
24-00179	53
24-00178	53
24-00120	53
24-00119	53
24-00094	53
24-00090	53
24-00044	53
23-00625	53
24-00792	53
24-00805	53
24-00748	53
24-00718	53
24-00726	53
24-00717	53
24-00660	53
24-00650	53
24-00680	53
24-00678	53
24-00681	53
24-00679	53
24-00676	53
24-00599	53
24-00598	53
24-00597	53
24-00584	53
24-00542	53
24-00511	53
24-00546	53
24-00497	53
24-00461	53
24-00460	53
24-00481	53
24-00641	53
24-00446	53
24-00448	53
24-00451	53
24-00452	53
24-00449	53
24-00432	53
24-00549	53
24-00545	53
24-00897	53
24-00669	53
24-00684	53
24-00624	53
24-00589	53
24-00570	53
24-01031	53
17-01054	53
17-01029	53
17-01006	53
17-00895	53
17-00749	53
17-00507	53
17-00825	53
17-00361	53
17-00117	53
17-00113	53
17-00111	53
17-00106	53
17-00084	53
17-00369	53
17-00058	53
17-00057	53
16-00683	53
16-00614	53
16-00597	53
16-00591	53
16-00593	53
16-00594	53
16-00380	53
17-01071	53
16-00145	53
16-00202	53
18-00798	53
18-00781	53
18-00788	53
18-00784	53
18-00779	53
18-00771	53
18-00770	53
18-00755	53
18-00757	53
18-00348	53
18-00231	53
19-01296	53
19-01292	53
19-01295	53
19-01293	53
18-00865	53
18-00803	53
19-00023	53
19-00022	53
18-00047	53
18-00013	53
17-00164	53
17-00327	53
17-00105	53
17-00088	53
17-00056	53
15-00204	-1
08-00042	54
08-00043	54
10-00395	-1
11-00745	55
11-00747	55
11-00662	55
11-00655	55
11-00628	55
11-00620	55
11-00599	55
11-00600	55
11-00603	55
11-00648	55
11-00577	55
11-00560	55
11-00541	55
11-00544	55
11-00509	55
11-00505	55
11-00424	55
11-00386	55
11-00347	55
11-00318	55
11-00281	55
11-00270	55
11-00236	55
11-00202	55
11-00199	55
11-00200	55
11-00194	55
11-00169	55
11-00170	55
11-00146	55
11-00116	55
11-00132	55
11-00114	55
11-00085	55
11-00078	55
11-00072	55
11-00075	55
11-00074	55
11-00045	55
11-00040	55
11-00018	55
11-00016	55
11-00013	55
11-00014	55
11-00011	55
11-00007	55
10-00684	55
10-00676	55
10-00673	55
10-00655	55
10-00591	55
10-00575	55
10-00587	55
10-00572	55
10-00559	55
10-00551	55
10-00550	55
10-00545	55
10-00499	55
10-00284	55
09-00356	55
09-00314	55
09-00313	55
09-00310	55
09-00306	55
09-00305	55
09-00328	55
09-00327	55
09-00261	55
09-00260	55
09-00259	55
09-00247	55
09-00220	55
09-00215	55
09-00214	55
09-00216	55
09-00158	55
09-00146	55
09-00143	55
09-00144	55
09-00118	55
09-00110	55
09-00109	55
09-00086	55
09-00074	55
09-00060	55
09-00052	55
09-00055	55
09-00058	55
09-00057	55
08-01010	55
08-00521	55
08-00510	55
08-00462	55
08-00415	55
08-00226	55
07-00681	55
07-00678	55
07-00566	55
07-00577	55
11-00717	55
11-00721	55
11-00455	55
09-00367	-1
11-00392	-1
12-00253	56
11-00403	56
10-00274	57
10-00273	57
11-00458	57
11-00371	58
11-00331	58
11-00329	58
11-00330	58
11-00319	58
11-00558	59
11-00555	59
11-00556	59
11-00557	59
11-00559	59
12-00179	60
12-00146	60
12-00138	60
12-00141	60
12-00123	60
12-00196	60
11-00427	61
11-00428	61
11-00426	61
11-00425	61
11-00364	61
11-00349	61
11-00336	61
11-00652	62
11-00653	62
11-00615	62
11-00588	62
11-00453	62
11-00325	62
11-00242	62
11-00749	62
11-00656	63
11-00659	63
11-00650	63
11-00622	63
11-00667	63
11-00570	63
11-00572	63
11-00569	63
11-00571	63
11-00521	63
11-00520	63
11-00518	63
11-00501	63
11-00489	63
11-00487	63
11-00491	63
11-00495	63
11-00488	63
11-00476	63
11-00464	63
11-00486	63
11-00459	63
11-00467	63
11-00473	63
11-00472	63
11-00474	63
11-00466	63
11-00445	63
11-00444	63
11-00443	63
11-00437	63
11-00438	63
11-00383	63
11-00738	63
11-00722	63
15-00967	64
15-00976	64
15-00965	64
15-00966	64
15-01189	64
15-01013	64
15-00981	64
15-00921	64
15-00808	64
15-00773	64
15-00685	64
15-01109	64
15-01097	64
12-00289	65
13-00089	65
11-00777	65
11-00754	65
11-00755	65
11-00727	65
11-00716	65
11-00714	65
11-00710	65
11-00690	65
11-00661	65
11-00660	65
11-00377	65
11-00145	65
15-01022	65
15-01014	65
15-00632	65
15-00382	65
14-00319	65
24-00758	-1
11-00497	-1
11-00808	66
11-00802	66
13-00820	67
15-01262	67
18-00217	67
13-00317	68
13-00316	68
13-00402	68
13-00486	68
11-00635	69
11-00492	69
11-00376	69
13-00152	69
13-00114	69
13-00087	69
13-00016	69
15-01420	70
15-01313	70
15-01312	70
15-01302	70
15-01281	70
15-01261	70
15-01259	70
15-01257	70
15-01258	70
15-01212	70
15-01201	70
15-01205	70
15-01200	70
15-01199	70
15-01195	70
15-01185	70
15-01178	70
15-01167	70
15-01166	70
15-01146	70
15-01138	70
15-01095	70
15-01106	70
15-01091	70
15-01100	70
15-01075	70
15-01088	70
15-01082	70
15-01081	70
15-01085	70
15-01083	70
15-01067	70
15-01072	70
15-01052	70
15-01049	70
15-01050	70
15-01056	70
15-01047	70
15-01033	70
15-01023	70
15-01016	70
15-01042	70
15-01025	70
15-01024	70
15-01015	70
15-01044	70
15-01043	70
15-01020	70
15-01021	70
15-00979	70
15-01009	70
15-00978	70
15-00964	70
15-00945	70
15-00926	70
15-00928	70
15-00959	70
15-00950	70
15-00914	70
15-00916	70
15-00907	70
15-00902	70
15-00944	70
15-00900	70
15-00880	70
15-00884	70
15-00859	70
15-00873	70
15-00887	70
15-00875	70
15-00886	70
15-00863	70
15-00870	70
15-00847	70
15-00852	70
15-00853	70
15-00851	70
15-00844	70
15-00846	70
15-00854	70
15-00838	70
15-00848	70
15-00831	70
15-00837	70
15-00832	70
15-00825	70
15-00917	70
15-00812	70
15-00811	70
15-00813	70
15-00829	70
15-00795	70
15-00815	70
15-00814	70
15-00800	70
15-00797	70
15-00787	70
15-00788	70
15-00783	70
15-00796	70
15-00782	70
15-00777	70
15-00768	70
15-00765	70
15-00779	70
15-00739	70
15-00742	70
15-00752	70
15-00737	70
15-00755	70
15-00772	70
15-00749	70
15-00770	70
15-00753	70
15-00731	70
15-00751	70
15-00721	70
15-00757	70
15-00760	70
15-00723	70
15-00734	70
15-00743	70
15-00718	70
15-00704	70
15-00709	70
15-00682	70
15-00710	70
15-00694	70
15-00673	70
15-00728	70
15-00660	70
15-00729	70
15-00652	70
15-00679	70
15-00716	70
15-00664	70
15-00650	70
15-00642	70
15-00671	70
15-00646	70
15-00639	70
15-00676	70
15-00633	70
15-00630	70
15-00643	70
15-00667	70
15-00668	70
15-00613	70
15-00589	70
15-00606	70
15-00597	70
15-00611	70
15-00584	70
15-00583	70
15-00594	70
15-00561	70
15-00649	70
15-00629	70
15-00573	70
15-00712	70
15-00546	70
15-00548	70
15-00558	70
15-00533	70
15-00627	70
15-00513	70
15-00549	70
15-00517	70
15-00502	70
15-00530	70
15-00512	70
15-00531	70
15-00514	70
15-00626	70
15-00527	70
15-00496	70
15-00500	70
15-00497	70
15-00487	70
15-00472	70
15-00536	70
15-00460	70
15-00499	70
15-00428	70
15-00431	70
15-00426	70
15-00465	70
15-00450	70
15-00439	70
15-00504	70
15-00412	70
15-00393	70
15-00414	70
15-00427	70
15-00403	70
15-00432	70
15-00395	70
15-00400	70
15-00372	70
15-00425	70
15-00363	70
15-00364	70
15-00625	70
15-00361	70
15-00359	70
15-00624	70
15-00344	70
15-00424	70
15-00334	70
15-00357	70
15-00330	70
15-00343	70
15-00336	70
15-00622	70
15-00326	70
15-00325	70
15-00345	70
15-00621	70
15-00307	70
15-00319	70
15-00296	70
15-00323	70
15-00620	70
15-00311	70
15-00294	70
15-00289	70
15-00293	70
15-00297	70
15-00619	70
15-00288	70
15-00286	70
15-00274	70
15-00276	70
15-00265	70
15-00266	70
15-00259	70
15-00267	70
15-00272	70
15-00255	70
15-00246	70
15-00285	70
15-00254	70
15-00284	70
15-00241	70
15-00253	70
15-00258	70
15-00237	70
15-00283	70
15-00240	70
15-00238	70
15-00245	70
15-00243	70
15-00221	70
15-00217	70
15-00223	70
15-00222	70
15-00220	70
15-00205	70
15-00216	70
15-00219	70
15-00202	70
15-00200	70
15-00194	70
15-00224	70
15-00203	70
15-00212	70
15-00211	70
15-00206	70
15-00195	70
15-00198	70
15-00197	70
15-00199	70
15-00191	70
15-00264	70
15-00192	70
15-00183	70
15-00185	70
15-00176	70
15-00182	70
15-00174	70
15-00193	70
15-00169	70
15-00168	70
15-00177	70
15-00155	70
15-00151	70
15-00146	70
15-00157	70
15-00145	70
15-00152	70
15-00160	70
15-00147	70
15-00153	70
15-00137	70
15-00127	70
15-00140	70
15-00128	70
15-00136	70
15-00139	70
15-00227	70
15-00228	70
15-00111	70
15-00141	70
15-00117	70
15-00118	70
15-00116	70
15-00105	70
15-00096	70
15-00110	70
15-00097	70
15-00109	70
15-00094	70
15-00119	70
15-00103	70
15-00098	70
15-00095	70
15-00087	70
15-00075	70
15-00076	70
15-00080	70
15-00084	70
15-00081	70
15-00107	70
15-00073	70
15-00062	70
15-00065	70
15-00063	70
15-00055	70
15-00054	70
15-00064	70
15-00052	70
15-00049	70
15-00050	70
15-00033	70
15-00057	70
15-00043	70
15-00059	70
15-00040	70
15-00037	70
15-00044	70
15-00170	70
15-00025	70
15-00030	70
15-00006	70
15-00046	70
15-00021	70
15-00013	70
15-00018	70
14-00887	70
15-00012	70
15-00009	70
15-00017	70
15-00010	70
15-00007	70
14-00888	70
14-00886	70
14-00881	70
14-00878	70
14-00879	70
14-00880	70
14-00884	70
14-00874	70
14-00876	70
14-00883	70
14-00873	70
14-00869	70
14-00866	70
14-00877	70
14-00872	70
14-00863	70
14-00862	70
14-00865	70
14-00857	70
14-00875	70
14-00852	70
14-00853	70
14-00851	70
14-00856	70
14-00854	70
14-00864	70
14-00858	70
14-00848	70
14-00847	70
14-00845	70
14-00846	70
14-00844	70
14-00843	70
14-00828	70
14-00765	70
14-00764	70
14-00762	70
14-00760	70
14-00759	70
14-00757	70
14-00761	70
14-00728	70
14-00713	70
14-00702	70
14-00699	70
14-00665	70
14-00645	70
14-00637	70
14-00638	70
14-00611	70
14-00582	70
14-00620	70
14-00515	70
15-01264	70
14-00297	70
15-01179	70
15-00790	70
15-00031	70
14-00586	70
15-01070	70
15-01296	70
15-01062	70
15-00983	70
15-00922	70
15-00905	70
15-00885	70
15-00817	70
15-00833	70
15-00819	70
15-00799	70
15-00840	70
15-00785	70
15-00758	70
15-00769	70
15-00744	70
15-00722	70
15-00740	70
15-00735	70
15-00711	70
15-00705	70
15-00678	70
15-00703	70
15-00686	70
15-00647	70
15-00631	70
15-00617	70
15-00616	70
15-00554	70
15-00486	70
15-00470	70
15-00471	70
15-00566	70
15-00567	70
15-00568	70
15-00437	70
15-00565	70
15-00407	70
15-00406	70
15-00405	70
15-00373	70
15-00277	70
15-00210	70
15-00175	70
15-00158	70
15-00126	70
15-00123	70
15-00144	70
15-00113	70
15-00112	70
15-00124	70
15-00042	70
15-00463	70
14-00609	70
14-00610	70
14-00694	70
14-00566	70
14-00539	70
14-00538	70
15-00756	70
15-00804	70
15-00662	70
15-00601	70
15-00596	70
15-00457	70
15-00454	70
15-00593	70
15-00942	70
15-00904	70
15-00670	70
15-00473	70
13-00896	70
12-00133	-1
13-00182	71
13-00181	71
13-00151	71
13-00123	71
13-00100	71
12-00383	71
12-00381	71
12-00200	71
12-00201	71
12-00190	71
12-00189	71
12-00192	71
12-00184	71
12-00144	71
12-00132	71
12-00124	71
12-00127	71
12-00125	71
12-00126	71
12-00115	71
12-00101	71
12-00099	71
12-00098	71
12-00079	71
11-00819	71
11-00774	71
11-00715	71
11-00704	71
11-00654	71
11-00664	71
11-00665	71
11-00634	71
11-00630	71
11-00647	71
11-00593	71
11-00613	71
11-00646	71
11-00580	71
11-00583	71
11-00585	71
11-00582	71
11-00584	71
11-00551	71
11-00552	71
11-00549	71
11-00542	71
11-00548	71
11-00504	71
11-00510	71
11-00512	71
11-00511	71
11-00494	71
11-00496	71
11-00484	71
11-00499	71
11-00498	71
11-00531	71
11-00480	71
11-00479	71
11-00462	71
11-00454	71
11-00442	71
11-00450	71
11-00440	71
11-00432	71
11-00434	71
11-00422	71
11-00414	71
11-00412	71
11-00418	71
11-00419	71
11-00411	71
11-00413	71
11-00416	71
11-00421	71
11-00396	71
11-00398	71
11-00363	71
11-00362	71
11-00355	71
11-00352	71
11-00346	71
11-00351	71
11-00335	71
11-00333	71
11-00334	71
11-00404	71
11-00327	71
11-00324	71
11-00316	71
11-00305	71
11-00317	71
11-00299	71
11-00294	71
11-00303	71
11-00288	71
11-00287	71
11-00277	71
11-00276	71
11-00275	71
11-00279	71
11-00271	71
11-00274	71
11-00269	71
11-00267	71
11-00268	71
11-00240	71
11-00244	71
11-00239	71
11-00241	71
11-00248	71
11-00255	71
11-00238	71
11-00254	71
11-00232	71
11-00228	71
11-00231	71
11-00222	71
11-00210	71
11-00206	71
11-00224	71
11-00193	71
11-00187	71
11-00182	71
11-00181	71
11-00183	71
11-00196	71
11-00195	71
11-00152	71
11-00151	71
11-00167	71
11-00168	71
11-00166	71
11-00140	71
11-00126	71
11-00109	71
11-00139	71
11-00138	71
11-00112	71
11-00086	71
11-00099	71
11-00165	71
11-00077	71
11-00069	71
11-00070	71
11-00094	71
11-00164	71
11-00044	71
11-00093	71
11-00043	71
11-00092	71
11-00091	71
11-00090	71
11-00088	71
11-00089	71
11-00019	71
11-00020	71
10-00430	71
10-00428	71
10-00425	71
10-00423	71
10-00424	71
10-00413	71
10-00389	71
10-00385	71
10-00386	71
10-00377	71
10-00380	71
10-00381	71
10-00379	71
10-00368	71
10-00366	71
10-00354	71
10-00349	71
10-00346	71
10-00345	71
10-00258	71
10-00250	71
10-00244	71
10-00225	71
10-00212	71
10-00208	71
10-00211	71
10-00197	71
10-00195	71
10-00196	71
10-00192	71
10-00180	71
10-00174	71
10-00163	71
10-00146	71
10-00142	71
10-00178	71
10-00129	71
09-00296	71
09-00295	71
09-00294	71
09-00292	71
09-00300	71
09-00299	71
09-00265	71
09-00262	71
09-00263	71
09-00275	71
09-00255	71
09-00257	71
09-00256	71
09-00249	71
09-00250	71
09-00246	71
11-00691	-1
11-00736	-1
18-00739	72
18-00754	72
18-00737	72
18-00713	72
18-00735	72
18-00734	72
18-00697	72
18-00699	72
18-00706	72
18-00705	72
18-00692	72
18-00703	72
18-00686	72
19-00565	72
19-00532	72
19-00477	72
19-00408	72
19-00125	72
19-00094	72
19-00086	72
19-00061	72
19-00677	72
19-00402	72
19-00971	72
19-00257	72
16-00413	73
16-00375	73
16-00391	73
16-00390	73
16-00349	73
16-00311	73
16-00313	73
16-00354	73
16-00292	73
16-00305	73
16-00309	73
16-00276	73
16-00277	73
16-00278	73
16-00270	73
16-00646	-1
16-00776	-1
13-00075	-1
13-00080	74
13-00073	74
13-00072	-1
13-00076	-1
13-00078	-1
24-00437	75
23-00392	75
23-00303	75
23-00277	75
23-00276	75
23-00229	75
17-01023	75
16-00655	75
16-00613	75
16-00584	75
16-00574	75
16-00567	75
16-00566	75
16-00544	75
16-00528	75
16-00519	75
16-00522	75
16-00508	75
16-00509	75
16-00516	75
16-00517	75
16-00495	75
16-00479	75
16-00481	75
16-00478	75
16-00444	75
16-00440	75
16-00436	75
16-00428	75
16-00420	75
16-00418	75
16-00421	75
16-00407	75
16-00409	75
16-00429	75
16-00381	75
16-00383	75
16-00382	75
16-00402	75
16-00403	75
16-00371	75
16-00392	75
16-00046	75
16-00045	75
15-00733	75
14-00052	75
14-00055	75
13-00855	75
13-00841	75
13-00808	75
13-00772	75
13-00763	75
13-00744	75
13-00764	75
13-00742	75
13-00743	75
13-00733	75
13-00720	75
13-00721	75
13-00709	75
13-00711	75
13-00697	75
13-00704	75
13-00708	75
13-00696	75
13-00701	75
13-00700	75
13-00683	75
13-00689	75
13-00698	75
13-00667	75
13-00661	75
13-00645	75
13-00643	75
13-00633	75
13-00634	75
13-00624	75
13-00616	75
13-00619	75
13-00599	75
13-00605	75
13-00597	75
13-00567	75
13-00566	75
13-00534	75
13-00532	75
13-00522	75
13-00521	75
13-00523	75
13-00524	75
13-00551	75
13-00489	75
13-00490	75
13-00491	75
13-00482	75
13-00470	75
13-00479	75
13-00475	75
13-00466	75
13-00467	75
13-00468	75
13-00460	75
13-00454	75
13-00447	75
13-00442	75
13-00455	75
13-00426	75
13-00437	75
13-00429	75
13-00421	75
13-00453	75
13-00424	75
13-00422	75
13-00425	75
13-00423	75
13-00412	75
13-00416	75
13-00413	75
13-00414	75
13-00438	75
13-00399	75
13-00433	75
13-00403	75
13-00439	75
13-00398	75
13-00391	75
13-00393	75
13-00409	75
13-00406	75
13-00405	75
13-00396	75
13-00389	75
13-00385	75
13-00383	75
13-00418	75
13-00419	75
13-00374	75
13-00432	75
13-00381	75
13-00377	75
13-00382	75
13-00388	75
13-00379	75
13-00365	75
13-00366	75
13-00373	75
13-00355	75
13-00361	75
13-00362	75
13-00354	75
13-00369	75
13-00372	75
13-00350	75
13-00349	75
13-00360	75
13-00371	75
13-00342	75
13-00340	75
13-00351	75
13-00338	75
13-00330	75
13-00341	75
13-00332	75
13-00329	75
13-00339	75
13-00315	75
13-00320	75
13-00297	75
13-00318	75
13-00304	75
13-00306	75
13-00302	75
13-00305	75
13-00307	75
13-00301	75
13-00257	75
13-00260	75
13-00248	75
13-00262	75
13-00263	75
13-00258	75
13-00249	75
13-00247	75
13-00250	75
13-00259	75
13-00251	75
13-00230	75
13-00228	75
13-00226	75
13-00222	75
13-00223	75
13-00213	75
13-00214	75
13-00209	75
13-00212	75
13-00215	75
13-00217	75
13-00211	75
13-00208	75
13-00202	75
13-00200	75
13-00199	75
13-00189	75
13-00198	75
13-00187	75
13-00186	75
13-00197	75
13-00203	75
13-00193	75
13-00192	75
13-00177	75
13-00169	75
13-00170	75
13-00173	75
13-00164	75
13-00160	75
13-00162	75
13-00163	75
13-00166	75
13-00149	75
13-00161	75
13-00157	75
13-00144	75
13-00139	75
13-00136	75
13-00132	75
13-00134	75
13-00133	75
13-00129	75
13-00135	75
13-00130	75
13-00122	75
13-00115	75
13-00108	75
13-00095	75
13-00104	75
13-00102	75
13-00103	75
13-00101	75
13-00092	75
13-00093	75
13-00086	75
